topic_index,pop_idx,tokens
566,0.001109146627176863,tan beer brew breweri brewer craft drink tsingtao quotat bar pub beij
567,0.006169515670135803,seminar countri antiretrovir peopl outrank intern central regimen make research talk jianhua
568,0.007915055924625786,organ donat donor transplant voluntari prison execut use support mani citizen peopl
569,0.0006161962415722813,crown fong mekong lieuten firecrack saddl helmet armor arent arm thirteen misunderstood
570,0.0027920713149683736,jordan ginseng wisconsin moy youll american compost root plant bernhard pika say
571,0.0036363866380707465,portal robertson citi finalist shan peopl work manufactur neural ammonia guangm lixin
572,0.05201198590800193,yuan china market bank beij chines central trade money investor capit pboc
573,0.004283612521540653,hotel room resort guest travel open luxuri busi citi tourist tourism manag
574,0.008391799208650677,parti polit govern reform communist peopl offici econom mani leader social public
575,0.007715303782807202,open art work museum artist daili galleri paint sunday nation saturday american
576,0.00902544315173056,zhang say like use mani peopl time work studi credit help govern
577,0.0021047276286446036,plantat roach rubber hitch concierg da pao tree mcnalli make practic open
578,0.04098438427354015,trade american dongguan america econom hooker lowel navarro say compani make citi
579,0.0047193059371421755,sichuan school chengdu govern earthquak offici collaps build parent provinc construct mani
580,0.009680954137872283,retir elderli age older live peopl work home care young mani worker
581,0.012626654868018295,dress wear wed suit tailor wore gown cloth coupl like white outfit
582,0.00048118940115257625,miao grove ohio noon andi commun secttr isl repres youngstown blum insurmount
583,0.0024915207727187207,bhutan racism montreal racist ozon spear rall leisur martyr condition insul protocol
584,0.0015241409885124485,wu harri pipa say privat andrew hope ying krono stori home charg
585,0.003883875045528877,harbin heilongjiang surinam citi sterl day street chew make mani frigid peopl
586,0.04173805221895427,union organ feder say worker employe offici repres store acftu compani trade
587,0.005709053002126341,arm french franc lift embargo britain pari british sale european ban say
588,0.003671967702058297,chow staffer lobbyist maloney trip driveway group autism busi time like kombucha
589,0.013511706719464835,pei home like kid room live famili time love hous day want
590,0.0019249870311107756,envelop coach huiyuan tian offic baker money red regroup help month end
591,0.04910754706126906,sanction export state offici administr impos american unit missil depart sale trade
592,0.05422407527630085,africa african south countri contin develop trade zambia billion nation nigeria angola
593,0.0056292833744678375,bremmer eurasia ian countri govern state capit polit tvb make say jinsong
594,0.0013792019520089118,chao kazakhstan kazakh canton foremost famili group sauytbay osborn central khorgo almati
595,0.00011039043385805038,shaft gabbana dolc vivian fta len rhinocero rosewood cemeteri bombard incompat salama
596,0.007049040891403842,bond debt yield issu market billion investor rate corpor default compani price
597,0.003915075093444002,laptop negropont peopl kaesong firm hepe fengrui lefkowitz accord lawyer day quanzhang
598,0.008094837481502524,oil crude barrel energi price demand import million suppli day product refin
599,0.004999778841196328,kim north jong korea korean nuclear leader meet summit pyongyang il visit
600,0.0028211074564354617,formula babi milk infant powder scandal dairi taint govern sanlu melamin kidney
601,0.004793333777874845,ethiopia djibouti ethiopian say base outpost africa addi foreign secur ababa countri
602,0.0020630949011630887,vincent superfici auslin world detour dictionari protestor erstwhil vein brinksmanship especi great
603,0.0005083414391336359,hutchison tsinghua pipelin keyston whampoa clone product alto palo xl alberta koh
604,0.01792701480113579,emerg market say fund manag invest investor countri stock portfolio develop global
605,0.00732419388235294,tire hangzhou rubber kelli import recal cooper foreign gum say zhongc safeti
606,0.00412551727121595,chan law legisl hong kong legal govern independ oath lawmak ip basic
607,0.009549006213182366,world centuri econom power western countri west global rise polit modern develop
608,0.0033768529451218363,dive cefc chad ye say disinform compani polit jiaolong explor meter foreign
609,0.0008888966844658656,huang yong eddi ling fuzhou offici friend vitamin yi discuss work end
610,0.009704455010960147,venezuela ross chavez venezuelan hugo presid maduro oil billion caraca govern countri
611,0.000516314868908901,bmw donkey harmon whiski spartanburg scotch south arch german carolina merced unwarr
612,0.012384273916669889,articl correct incorrectli error edit dow reprint jone licens misstat refer time
613,0.007484581746943842,asia asian region southeast south thailand korea malaysia singapor indonesia east japan
614,0.002571838724594893,fenc gari lilian apprais stephenson dish america world jill stimson betray arch
615,0.0017014957720660015,chemic spill harbin toxic jilin offici petrochina citi northeastern shutdown songhua shut
616,0.0012973494175301705,volvo geeli zhejiang group swedish hold compani plan develop maker equinox shufu
617,0.0012055808915067128,scrap recycl metal cummin materi milwauke michigan compani mint peach kimmel industri
618,0.006251990593924005,fang today dissid beij student minist martial movement crackdown democraci demonstr tiananmen
619,0.09919753263941092,trump pro trade tariff percent mac billion mushroom presid monday product appl
620,0.006468974182867224,bike diamond jewelri jewel like bicycl stone necklac ring time make graff
621,0.10362615167189944,human right trade american beij clinton presid polit prison statu christoph renew
622,0.008655893776266878,plan govern econom growth target economi offici nation polici annual meet reform
623,0.00955135857786774,appl iphon sale ipad cook store product model peopl tech time analyst
624,0.004030499908073134,rate downgrad moodi fitch credit guan dagong firm compani govern notch poor
625,0.059246390193923186,siemen compani trade say german engin manufactur germani global like use soe
626,0.0005580297566678402,deaf antiship guangli xiaotian benq sever underwear vat flournoy use refund asaf
627,0.010309112252982438,network news cnn cb nbc wan abc anchor report sunday tonight night
628,0.002737882570578606,medicin recycl tradit use herbal compani materi herb heal plant supplement acupunctur
629,0.007103968119271327,restaur shark banquet fin soup say serv like chef waitress cafe popular
630,0.0010430890054235122,duan clsa satisfactori jang undu abolit econom dearli sinc infrequ upturn foregon
631,0.011873908622737442,russia russian moscow ukrain countri putin vladimir bric medvedev nation nato world
632,0.001183629915919145,jason nail leow straszheim longev rosi greenwich central growth offici econom upwardli
633,0.0022348303306480087,ng proview slay lap delek tenzin chi week busi make shop abram
634,0.10576547510443539,textil quota import trade export industri limit apparel cloth impos agreement american
635,0.0019969947749716066,alcohol polit thoma digniti econom chang mer word reform nation social unstopp
636,0.005027132397431605,glencor zinc brake copper world market price mafia valentino say intern countri
637,0.0038290870219215263,airport termin ford nan handl rick arriv work carew point american passeng
638,0.00041848637602456254,nissan coral austin ghosn leaf carlo sang reef razon helen arrowhead bean
639,0.002552079024413244,crash kill ball fatal wednesday accid passeng terri gou safeti kubota yoko
640,0.0030505091371457647,site internet web googl govern censor search censorship block onlin user inform
641,0.005027319160249509,yang penc presid beij interpol accus polit influenc nation offici interfer jiechi
642,0.00378143758604125,facial chua recognit institut like govern iflytek surveil macfarquhar use person galston
643,0.0028276494650295494,wolf ram barn jackson blue head twin black rock roll center jammin
644,0.001287019863283541,syria syrian assad arab regim bashar opposit damascu annan militari russia kill
645,0.0017413279044437688,morgan stanley schellenberg peterson retrial foreign carr sdf ward howev summer matter
646,0.024024222859163943,obama presid meet leader visit trip state summit barack white hous american
647,0.0026430825540592813,qingdao denmark greenland danish rasmussen plan yacht compani world use hershey offici
648,0.016450636222304364,bush presid administr american polici say white washington econom georg hous offici
649,0.0016662405078763792,peke western photo opera cultur sinc american tour style miss form perform
650,0.004060550422686889,geng shuang fortun zao cooki say citi rabe backhous make way live
651,0.04698899646532403,tyler trade million billion offici heathrow presid talk govern intern expect american
652,0.00943296287531873,product consum recal manufactur lead safeti make compani say use commiss custom
653,0.004416048515198924,alibaba onlin platform fake compani taobao shop jack group site consum sale
654,0.002535392662927914,burn funer harvey bodi coffin york mourn depart mourner rosenth servic examin
655,0.009396952414504434,cut fed policymak econom offici economi outlook like risk job meet rate
656,0.0013164938940695458,hua rajapaksa offici guofeng minist clapper power secretariat chairman commissar sirisena govern
657,0.02971459862257459,warrant lion everbright autopilot turnov agbank wyden ringlead trade took ron dissatisfi
658,0.00910792754413094,advertis cctv soni ad entertain million commerci say televis vip recal cognac
659,0.002791349231341959,steel phoenix coke furnac industri product germani hangang compani state countri pollut
660,0.0017803319413374522,toyota ireland hybrid shih neg bank rate portug central koji bulgaria miso
661,0.004888822785634322,solar panel manufactur industri compani energi govern american subsidi price cell state
662,0.0025586589174811008,walmart valley silicon webb compani execut industri govern report mengniu discrep lucent
663,0.006204809930598615,say feldman depart mani zealand unit american conserv muhammad nation industri make
664,0.004463314509025977,walker pigeon fli sha say manufactur mackenzi produc product macri alloy american
665,0.007867727062195693,say backlog free foreign execut countri presid immigr elimin includ carolina demint
666,0.0038378981934195635,drone cao outsourc predat dear use unman telegram underwat american surveil develop
667,0.004935843717175718,steel iron ore rio price steelmak tinto industri bhp ton compani world
668,0.007500293663952391,energi coal power use electr emiss world plant clean ga carbon develop
669,0.002958014620597522,henan zhengzhou millionair provinc peugeot psa fan idg industri sinc peopl citroen
670,0.014876606257669166,miss contest pompeo mike world pageant competit beauti talk compet come axi
671,0.000545709725958124,stapl ko maggi stevenson climber cut illicitli romanc abyss staff bu copley
672,0.0032962784473531868,saudi arabia arab gulf middl emir princ persian moham countri qatar east
673,0.008519389760839068,govern growth debt economi econom stimulu financi economist china beij polici market
674,0.0036504604800507395,miner coal shanxi safeti underground explos accid trap govern offici provinc work
675,0.00124641884547316,noda suzuki yoshihiko kite buy beij ad offici karakoram mochizuki kashgar takashi
676,0.0036640356269059416,citi jane bike govern asa nonresid boomtown compani local lanhe hydro like
677,0.017345665410378804,day friend work live time peopl like say told home want famili
678,0.004782805525260647,say law mcconnel depart lebe california state individu rais oppos use pass
679,0.054344997635055875,provision kevin trump tariff trade hassett presid percent manufactur american unit heck
680,0.010428590900214875,berri juvenil pardon make johnston like use juici asustek chair peopl compani
681,0.004897232955396915,wen premier jiabao beij prime minist offici visit comment govern leader say
682,0.03478862242787519,davi bob retract ned use say industri trade anoth investor compani buy
683,0.005142036048220055,bank london group servic royal said licens reprint articl rose china motor
684,0.0012288157878890412,poverti comedian damian manuel comedi paletta swear joke kimchi unnot govern old
685,0.006311738108794471,lace say beij accredit foreign ba govern cereal product inco make local
686,0.0035050426519805996,ton metal copper aluminum price metric produc demand coal import million analyst
687,0.04511816060200524,zone market trade champagn countri boj say icap open chief end number
688,0.009353853060120808,green softwar comput data inform govern use monitor instal requir industri say
689,0.0027205512164843616,garden build design hous mountain architectur built old tree citi roof wall
690,0.008294393298132268,say hale make capit countri khanna birch chx locomot govern local need
691,0.00021376387243297168,forest passeng dali ventur guilin guangxi punk golden forestri cabin deck dior
692,0.004934958581382953,howard kingston nyu khabarovsk maxin amur ______ say work peopl countri usc
693,0.0020358911554465274,museum art collect exhibit piec object display includ bronz centuri carv galleri
694,0.01139415282616999,motorola sky reintroduc mackintosh herb hookway miser manual mon sherri thi saigon
695,0.07154765928429409,year china sale said new million market expect billion rose increas earlier
696,0.002298749203348118,jiang du wo buemi bailey cofco told say austrian group small compani
697,0.06251706531512471,stock market investor percent trade point dow averag earn sinc invest week
698,0.006912303126836732,compani busi privat entrepreneur group invest money firm financi accord execut million
699,0.0053173262903824505,aid mental blood infect needl center hiv h7n9 health peopl mercuri psychiatr
700,0.0030833589287634776,road walk street town shop hour citi day bu local night head
701,0.003310261986008394,summari tenet nake kuroda goldberg ebb pear like malay maynard precautionari fassihi
702,0.0047637058980087455,like bar shop citi loung stroll boutiqu night peninsula french best open
703,0.0011848537746173545,triad columbu toyoda rumsfeld palladium offic menzi question use handbook historian malcolmson
704,0.003093977604837919,furnitur bedroom wooden import maker factori bed manufactur tabl cherri american piec
705,0.013061553134260847,compani deal billion sharehold execut board merger group million share plan chief
706,0.007006367847152348,crane grid econom presid like friedberg polici reinhart gener state subcontractor handicap
707,0.0014993554326087385,foxconn hai suicid hon precis gou robinson electron assembl includ plan contract
708,0.013932667123090854,invest review deal foreign secur nation committe govern compani concern technolog acquisit
709,0.0006584432694645207,yao chung hou nose surgeon eye yilin interdepend surgeri improv mtime upsurg
710,0.001966643824746884,sea island boat water south vessel coast ship fish navi mile naval
711,0.02890280374787772,usa today hunter photo say macleod calum sunni paw archer lack work
712,0.006455388847641646,japan abe minist prime japanes shinzo tokyo war countri leader nation militari
713,0.005973663941301504,lenovo ibm pc comput busi dell person server machin say neighborhood equifax
714,0.0025465559610826517,gate robert stealth test fighter secretari defens visit beij militari flight appear
715,0.0034430676304032155,food product safeti inspect fda drug agenc compani ingredi contamin recal administr
716,0.0019194270720513283,macau casino gambl la vega sand wynn oper resort revenu game mgm
717,0.006095365025676281,region beij state asia countri unit south nation secur militari asian sea
718,0.00021588541055363956,kinmen quemoy bi championship carlisl protector replet matsu shell stupa densatil goddess
719,0.00477007005277781,state unit hyperson american scientist recent scientif antisatellit washington polici make biomed
720,0.00021475056554437944,bai cd stuart instrument higgin straw mandelson tseden unblock reconven serf emancip
721,0.0028062998580912213,maryland murdoch wendi rupert dreamwork omalley myspac yugur news corpor peopl youku
722,0.005671297511145243,zheng say mckinnon ming omit beij foreign fratto apolog good compani univers
723,0.0013184730538299027,pirat copyright piraci dvd music movi copi legitim distribut counterfeit soho rampant
724,0.0063255952976203015,properti develop govern price market land real beij shanghai invest measur estat
725,0.004916970356784367,oil compani petroleum sinopec cnpc refineri petrochem nation petrochina stake ventur produc
726,0.0035027773350166437,compani caterpillar tesla equip machineri construct maker product industri market manufactur chief
727,0.02826095100588575,virginia rhode blankenship mcauliff west state job wuttk trade bristol belgian center
728,0.012078628232789997,game play olymp american anthem world enemi player chicken totem guam howev
729,0.008426602821611602,bid cnooc compani unoc oil contract chevron metro offer nation buy deal
730,0.008734484834345102,unit state asylum immigr deport offici depart return justic countri govern law
731,0.003125997997564091,davo roman 3m forum attende reassess elliott world montgomeri ceo global busi
732,0.0028882708588682544,carmik pod make cattl reid regal good juul ev element real direct
733,0.005988135401271832,dubai abu dhabi like econom demand economi growth unrestrain gulf region energi
734,0.0044239367806267,mann childbear sperm world like ultrasound peopl tram run use hooligan travel
735,0.002075132054898752,reddi sudeep methan dearth tanigaki plan conduc countri face strong facil silvercorp
736,0.0011782659998953579,engel dao repetit prophet unconfirm govern author studi clearinghous start rarer shortcut
737,0.0029152140234553446,mo luo defect hijack suit scientif lawsuit materi mesh implant use crew
738,0.0012401281726267907,cocktail kitchen hardwood stein plywood oak steak bar kendal open kara cabinet
739,0.010671110804445206,like young peopl man time cultur way old life live make look
740,0.004573557943456897,gm motor plant chevrolet compani liquid bankruptci oper hummer includ say local
741,0.00591199213308514,gun shoot firearm hire rifl weapon kenni quid quo pro pistol oconnor
742,0.0009025247564190071,hotel marriott anbang insur hyatt hilton waldorf haier starwood compani astoria brand
743,0.001082048915283542,kennedi teng center jar vase million washington potteri gibbon scott webster shard
744,0.0002360086933421995,valv homeless tongzhou changzhi hailian regener ou szeto contravent tyco maim york
745,0.0038167942478913213,perri peanut pine hardi home market like wolter start american hour group
746,0.004668282380175587,rong glacier friedman invest govern need nation world percent scienc econom state
747,0.005560421734873807,compani phone market smartphon mobil sale million servic devic samsung maker revenu
748,0.18084543924150837,trade administr hous congress democrat republican polici lawmak white support congression presid
749,0.01077339261989109,index rose fell stock gain share close market point china said dow
750,0.002938149038192721,electr govern fuel batteri citi vehicl diesel gasolin wuhan subsidi cost car
751,0.0018664580142194916,fu kung shaolin martial osawa juro lme rusal million port templ use
752,0.007055056735867834,air beij citi alert day analysi inbox studi smog world level health
753,0.0011872684729213926,delta nobel confuciu banco laureat surgeri prize winner asia counterfeit macau money
754,0.0011843529862172796,audi volkswagen vw ag premium bmw sale brand ya tudou jaguar program
755,0.003439012504123894,bodi human nerv teeth bone cord tool head jaw team spinal homo
756,0.005589074138796709,serbia bosnia yugoslavia serbian nation forc unit serb belgrad countri bosnian say
757,0.011120701218819808,li say father famili son day make want told home left like
758,0.0037251014160447514,clark starbuck coffe ma duncan merck carlo compani tejada busi work mandalay
759,0.007567745007277042,school teacher languag learn class student educ teach english high cultur children
760,0.019192294069378286,presid trump white hous meet advis aid administr week approach talk day
761,0.005168907089488922,philippin south sea claim dutert disput island beij manila territori presid intern
762,0.0038348234402708894,write book writer tiananmen polit author squar peopl communist publish stori wrote
763,0.0031397988025049692,beij debt invest countri forgiv disquiet loan billion concern chatham spegel financ
764,0.004491266395122062,quantum plagu babi peopl happi sens purpos lamma encrypt life hongkong time
765,0.0047506505139705115,lee kuan boao yew singaporean say loong hsien singapor leader beij countri
766,0.0022059064404081593,florida bay tampa petersburg photo zhan chop area hillsborough contact counti carver
767,0.008538532057969206,wind stimulu turbin energi money job american project farm program say report
768,0.00934354155010843,council secur resolut nation unit member diplomat state support intern perman ambassador
769,0.0019664127682882016,broadway athlet flush oliv street manhattan avenu york open olymp irish roosevelt
770,0.0036340618592407177,medtron percent pacemak million compani kwong say price robb buy lennar report
771,0.13262442078580877,trade japan econom trump countri allianc partnership alli minist deal presid unit
772,0.004199464114347545,shen band tong lim rock album member ghost guitar huaxi like metal
773,0.010526001609971733,offici obama presid meet administr issu beij relationship white visit washington state
774,0.005197780025784654,carlson icc econom warburg time say pass gingrich govern oper world mp
775,0.010155045859206575,fish say interpret maersk fallow compani servic octopu mauritania nation make like
776,0.0029898411873633284,pork meat pig chicken food beef poultri hog feed anim produc product
777,0.006310500862376932,gong falun spiritu group practition say movement member govern follow ban cult
778,0.003830600774829506,lu xun peopl moser help speak member short kevin slide make day
779,0.0036651440940081792,itali italian rome mainstay prato come bodyguard way florenc mani say silvio
780,0.0009428237799348956,kidnap buck pearl abduct walsh sullivan barbara everett kidnapp ransom communist littl
781,0.002214513434990163,cuba cuban schwarzman castro carolyn abbott blackston fidel havana acton econom presid
782,0.002031439913976545,xu mei tai tian zoo panda giant nation xiang cub offici born
783,0.005089598545961631,histori book centuri stori ancient write like time great cultur histor earli
784,0.008840300882584749,rate bank ecb central cut china said draghi benchmark tom profit lower
785,0.00791907170122045,earthquak quak relief peopl rescu disast tent area effort devast help survivor
786,0.004248939214200977,brexit wellesley solac nick mauldin railroad heffernan astound timirao ala prosun incap
787,0.003680284165314719,film movi hollywood studio director produc releas filmmak documentari star make entertain
788,0.0028178057006112926,zhai toledo steven santo marina sasol ningxia offici vilsack work bell peopl
789,0.00689761023248857,disk barshefski american wheel compact tunisia charlen market like busi peopl factori
790,0.003433610289810312,letter rubio marco offici depart sanction surveil state includ secur hikvis administr
791,0.0025218509360603334,map schell ricci orvil world gasif gloriou jesuit matteo western mathew tonga
792,0.15534405027366896,job trade email scott studi loss interview research million manufactur claim number
793,0.03516124972062156,america latin chile countri costa region peru american caribbean rica chilean santiago
794,0.1046853755165289,futur contract exchang trade market trader commod price specul chicago hedg soro
795,0.00539530513135989,american ketchup tomato ryan basuki industri earli spi like becam help way
796,0.004127366201961876,metaphor jeff jacobi american million milton produc state daewoo compani say price
797,0.0018685658148803845,lord helm jess winston qu ambassador carolina altman north rose senat bett
798,0.14347459322991415,trade dandong trader border busi cosmet good hyundai river export say countri
799,0.009672209724026243,countri gap incom rich econom inequ poverti poor develop world job nation
800,0.041079758452734615,japan japanes yen tokyo export economi econom trade trillion product countri market
801,0.002184213672356213,clock cia nam brother rodman half power intellig decid report accord nicer
802,0.017740894391752738,war nixon american kissing histori world richard henri ii nanj histor historian
803,0.0019812178956679534,symposium virgin purs global hana good offici billion week author control announc
804,0.0009677507774363161,warrior firefight blaze terra admiss cotta harvard cutter qufu fitzsimmon recrimin reagan
805,0.002316757141684436,greec greek auster euro mellon countri bailout aid union europ offici fund
806,0.004169982628893334,seed corn modifi genet syngenta approv compani plant monsanto market say crop
807,0.014317832000255588,say mark think delawar peopl like srinivasan govern want time way believ
808,0.011802879142162125,women men sex sexual woman prostitut femal male young rape ling victim
809,0.013978717520191598,global econom world countri financi leader intern economi meet develop summit need
810,0.0033450477402824945,gay marriag homosexu lesbian hsieh marri transgend discrimin coupl sexual group say
811,0.001504948122700789,film oscar sixti man guterr movi stori iri director star play emanuel
812,0.03656648205600211,unit state percent american intern countri number million accord report come sinc
813,0.011716456600324915,billion treasuri foreign purchas hold buy net trillion secur total govern data
814,0.005309803261688002,food rice grain agricultur crop wheat million ton farmer corn world price
815,0.004940394669753802,smuggl illeg arrest offici gang york polic crime immigr charg author money
816,0.007304114947020227,ammunit mak say ginger aid compani pesticid california govern use export mart
817,0.007634080754048777,weld cho lyna like compani oasi lacaz american hahn manhunt work varganyi
818,0.008861952730424604,guo hna say york like billionair wengui speyer hous includ work tishman
819,0.0039510325826468025,gorbachev soviet summit meet mikhail moscow leader minist foreign beij visit relat
820,0.0010476630760542437,aw anhui hefei sworn dossier arrow qiao leisur sect2 thale provinc busi
821,0.009058879189864888,bank billion hsbc lender insur peopl familiar group hong plc banker deutsch
822,0.003609897701157704,kaplan curran sanctuari felix pal enda say yanzhou hart malden firb make
823,0.002639594006279929,securit doubli overblown brethren exam gail test like underemploy ayup beij underli
824,0.007016561054430604,carter jimmi american unit secretari presid regan state visit agreement includ meet
825,0.010482734693548913,refriger like baijiu american transship say daley carp steel magazin use hearst
826,0.00480200307636233,robot autom yau traine needham human work mathemat like design mathematician denisovan
827,0.0030782863722036745,women gender feminist femal equal work franci blue ridg male 7th ladi
828,0.005785871036373514,aquino hsu iii presid reed arroyo benigno democrat midterm texa win parti
829,0.01184163815879389,club king team heart play west south east led spade trick diamond
830,0.00378084901665716,train rail railway line ministri station passeng track accid safeti speed railroad
831,0.003443377180169386,coal colombia export million import colombian tacoma termin basin coast port washington
832,0.09754913508750472,farmer soybean agricultur farm trade tariff export price corn crop billion market
833,0.005596135772259522,nuclear weapon agreement program uranium offici deal reactor use negoti administr atom
834,0.0009397399311474454,warren elizabeth sander tu berni orourk hoshur pete fraser klobuchar rudi buttigieg
835,0.054280576609299254,unit state alberta trade american jean billion canada export hongxiang noranda nation
836,0.007624915871245669,execut chief presid busi chairman say offic ceo compani market manag group
837,0.0008662157898787869,cambodia thailand thai khmer cambodian roug bangkok vietnames vietnam phnom pot govern
838,0.00399958779553242,mari micron jinhua kay bung say midland canadian sale adm archer month
839,0.02123286489163069,geoffrey sir luke fowler kuhn say oliveira goldin howe announc tuesday trade
840,0.01026603454888318,spend budget increas billion militari nation annual congress defens expenditur peopl govern
841,0.012285768335237356,world global intern econom economi countri beij role institut currenc financi clout
842,0.006135988169233397,leagu void work riley like forgeri sloan minjun disenchant baishi time manufactur
843,0.003528428041135008,japan island japanes disput tokyo territori east claim tension ministri senkaku minist
844,0.0009579878515928502,sear jefferson primat safe mid thiel secur blackboard state illinoi loss capit
845,0.02589111993841311,wire snyder knott riverdal steel price trap lobster trade make foreign mesh
846,0.0097463177085656,biden joe vice ukrain presid ukrainian hunter joseph democrat investig foreign decis
847,0.0050953737844583544,growth data economi month quarter econom economist manufactur report slow sinc expect
848,0.005115847231599118,armi soldier troop militari fight forc command civilian liber attack arm kill
849,0.0004627934704778299,bernstein sk sanford aerospac chevrontexaco rockwel sharpen donohu product collin se salem
